name,price,stock,category,image_url,discount_rate,sales,tag,location,description,brand
[프리미엄] 더달콤 가바 스테비아 대추방울토마토 550g 팩,6990,40,과일,https://sitem.ssgcdn.com/95/69/08/item/1000632086995_i1_290.jpg,0,0,#간식과일 #달달한 #비타민충전,,,미식생활
태국산 무지개망고 (마하차녹) 1.8kg 팩,34900,40,과일,https://sitem.ssgcdn.com/70/55/64/item/1000648645570_i1_290.jpg,0,0,#간식과일 #국산과일 #망고,,,
저탄소 샤인머스캣 500g/팩,19800,40,과일,https://sitem.ssgcdn.com/68/73/27/item/1000631277368_i1_290.jpg,0,0,#간식과일 #비타민충전 #포도,,,미식생활
건크랜베리 350g,6980,30,과일,https://sitem.ssgcdn.com/67/63/01/item/1000062016367_i1_290.jpg,9,0,#간식과일 #비타민충전 #제철과일,,,
꿀처럼 달콤한 수박 7~8kg미만,38900,60,과일,https://sitem.ssgcdn.com/12/51/15/item/1000692155112_i1_290.jpg,0,0,#간식과일 #달달한 #수박,,,
[페루산] 냉동 유기농 애플망고 500g,8980,10,과일,https://sitem.ssgcdn.com/53/91/70/item/1000702709153_i1_290.jpg,30,0,#간식과일 #망고 #수입산,,,
필리핀산 스미후루 바나나 1kg내외,4490,10,과일,https://sitem.ssgcdn.com/76/39/38/item/1000687383976_i1_290.jpg,0,0,#간식과일 #비타민충전 #제철과일,,,스미후루
고당도 샤인머스켓 1.5kg 박스,35900,30,과일,https://sitem.ssgcdn.com/53/24/29/item/1000633292453_i1_290.jpg,0,0,#간식과일 #달달한 #비타민충전,,,
[프리미엄] 가바 토마토 500g 팩,5490,10,과일,https://sitem.ssgcdn.com/11/70/08/item/1000632087011_i1_290.jpg,0,0,#간식과일 #비타민충전 #제철과일,,,미식생활
[당도선별] 하우스 감귤 1kg 팩,23900,30,과일,https://sitem.ssgcdn.com/16/72/24/item/1000633247216_i1_290.jpg,0,0,#간식과일 #달달한 #비타민충전,,,
"[당도선별] 세척 하루 사과 9~11입, 2kg (박스)",25900,30,과일,https://sitem.ssgcdn.com/37/10/29/item/1000633291037_i1_290.jpg,0,0,#간식과일 #달달한 #비타민충전,,,
페루산 아보카도 700g 팩,9990,0,과일,https://sitem.ssgcdn.com/10/78/99/item/1000697997810_i1_290.jpg,0,0,#간식과일 #비타민충전 #수입산,,,dole
[프리미엄] 고당도 사과 1.2kg 팩,23900,40,과일,https://sitem.ssgcdn.com/82/11/29/item/1000633291182_i1_290.jpg,0,0,#간식과일 #달달한 #비타민충전,,,미식생활
뉴질랜드산 그린키위 1.9kg 팩,18900,20,과일,https://sitem.ssgcdn.com/33/93/66/item/1000691669333_i1_290.jpg,0,0,#간식과일 #비타민충전 #제철과일,,,제스프리
뉴질랜드 제스프리 유기농 골드키위 6~7입 1kg/팩 (점보 사이즈),19800,10,과일,https://sitem.ssgcdn.com/24/67/89/item/1000686896724_i1_290.jpg,0,0,#간식과일 #비타민충전 #제철과일,,,제스프리
[페루산] 순 유기농 바나나 1.1kg 내외/봉,5980,60,과일,https://sitem.ssgcdn.com/80/59/42/item/1000688425980_i1_290.jpg,0,0,#간식과일 #비타민충전 #수입산,,,스미후루
더달콤 스테비아 대추방울 토마토 550g (팩),6490,40,과일,https://sitem.ssgcdn.com/19/69/08/item/1000632086919_i1_290.jpg,6,0,#간식과일 #달달한 #비타민충전,,,
호주산 씨 없는 레몬 1kg 팩,6490,40,과일,https://sitem.ssgcdn.com/73/53/55/item/1000705555373_i1_290.jpg,0,0,#간식과일 #비타민충전 #제철과일,,,
당도선별 수박 5~6kg미만,29900,10,과일,https://sitem.ssgcdn.com/84/91/68/item/1000687689184_i1_290.jpg,0,0,#간식과일 #달달한 #수박,,,
유명산지 초록사과 1.3kg 봉,22900,10,과일,https://sitem.ssgcdn.com/93/48/80/item/1000633804893_i1_290.jpg,0,0,#간식과일 #비타민충전 #신선한과일,,,
미국산 냉동 블루베리 1kg 봉,11900,10,과일,https://sitem.ssgcdn.com/83/40/27/item/1000631274083_i1_290.jpg,27,0,#간식과일 #블루베리 #수입산,,,
페루산 냉동 아보카도 500g 봉,7990,10,과일,https://sitem.ssgcdn.com/89/31/11/item/1000029113189_i1_290.jpg,0,0,#간식과일 #비타민충전 #수입산,,,
저탄소인증 부드러운 복숭아 4~7입/팩 (1.25kg내외),18900,20,과일,https://sitem.ssgcdn.com/02/64/64/item/0000008646402_i1_290.jpg,0,0,#간식과일 #복숭아 #비타민충전,,,자연주의
코스타리카산 치키타 바나나 1.2kg내외,5490,30,과일,https://sitem.ssgcdn.com/10/28/59/item/1000697592810_i1_290.jpg,0,0,#간식과일 #비타민충전 #제철과일,,,
[미국산] 씨를 뺀 건자두 400g,8990,0,과일,https://sitem.ssgcdn.com/96/68/49/item/1000632496896_i1_290.jpg,18,0,#간식과일 #수입산 #자두,,,
유기농 테일러푸룬 건자두 210g,8380,50,과일,https://sitem.ssgcdn.com/95/22/67/item/0000007672295_i1_290.jpg,0,0,#간식과일 #비타민충전 #자두,,,
호주산 오렌지 2.5kg 봉,17900,20,과일,https://sitem.ssgcdn.com/34/51/55/item/1000701555134_i1_290.jpg,0,0,#간식과일 #감귤류 #비타민충전,,,dole
꿀처럼 달콤한 수박 8~9kg미만,40900,10,과일,https://sitem.ssgcdn.com/18/51/15/item/1000692155118_i1_290.jpg,0,0,#간식과일 #달달한 #수박,,,
자두 2kg 박스,16880,50,과일,https://sitem.ssgcdn.com/49/40/52/item/1000398524049_i1_290.jpg,21,0,#간식과일 #비타민충전 #자두,,,
고당도 복숭아 2kg (4~6입) 박스,34900,50,과일,https://sitem.ssgcdn.com/98/94/69/item/1000707699498_i1_290.jpg,0,0,#간식과일 #달달한 #복숭아,,,미식생활
미국산 生체리 350g 팩 (10Row),19900,50,과일,https://sitem.ssgcdn.com/43/83/53/item/1000693538343_i1_290.jpg,0,0,#간식과일 #수입산 #체리,,,
[국내산] 건대추 (200g),7980,50,과일,https://sitem.ssgcdn.com/54/38/61/item/0000006613854_i1_290.jpg,0,0,#간식과일 #비타민충전 #제철과일,,,
믹스베리 350g,10580,40,과일,https://sitem.ssgcdn.com/76/71/65/item/1000599657176_i1_290.jpg,0,0,#간식과일 #비타민충전 #제철과일,,,
뉴질랜드산 점보 그린키위 1kg 팩,12900,10,과일,https://sitem.ssgcdn.com/40/93/66/item/1000691669340_i1_290.jpg,0,0,#간식과일 #비타민충전 #제철과일,,,제스프리
미국산 냉동 왕블루베리 500g 봉,7990,20,과일,https://sitem.ssgcdn.com/95/40/27/item/1000631274095_i1_290.jpg,0,0,#간식과일 #블루베리 #수입산,,,
[프리미엄] 와촌 후무사 자두 1kg (7~8입) 팩,19900,20,과일,https://sitem.ssgcdn.com/54/00/04/item/1000709040054_i1_290.jpg,0,0,#간식과일 #비타민충전 #자두,,,미식생활
캠벨 2입 600g,24900,30,과일,https://sitem.ssgcdn.com/86/29/73/item/1000703732986_i1_290.jpg,30,0,#간식과일 #비타민충전 #제철과일,,,
씨가 적어 먹기 편한 수박 5~6kg미만,31900,40,과일,https://sitem.ssgcdn.com/52/44/06/item/1000588064452_i1_290.jpg,0,0,#간식과일 #비타민충전 #수박,,,
[필리핀산] 바나나칩 400g,6990,60,과일,https://sitem.ssgcdn.com/02/69/49/item/1000632496902_i1_290.jpg,0,0,#간식과일 #비타민충전 #제철과일,,,
사과 3kg/봉,28080,40,과일,https://sitem.ssgcdn.com/14/69/62/item/0000010626914_i1_290.jpg,21,0,#간식과일 #비타민충전 #제철과일,,,
호주산 네이블 오렌지 1.4kg 봉,9990,50,과일,https://sitem.ssgcdn.com/03/47/25/item/1000633254703_i1_290.jpg,0,0,#간식과일 #감귤류 #비타민충전,,,
당도선별 하우스감귤 1.8kg 팩,29900,40,과일,https://sitem.ssgcdn.com/20/72/24/item/1000633247220_i1_290.jpg,0,0,#간식과일 #달달한 #비타민충전,,,
저탄소 초록사과 1kg 5~6입/봉,16800,50,과일,https://sitem.ssgcdn.com/80/28/29/item/1000704292880_i1_290.jpg,0,0,#간식과일 #비타민충전 #제철과일,,,
대추방울토마토 2.5kg 박스,19080,60,과일,https://sitem.ssgcdn.com/89/04/89/item/1000042890489_i1_290.jpg,0,0,#간식과일 #비타민충전 #제철과일,,,
미국산 냉동 블루베리 2kg 봉,18980,60,과일,https://sitem.ssgcdn.com/55/24/22/item/0000010222455_i1_290.jpg,0,0,#간식과일 #블루베리 #수입산,,,
저탄소 참외 1.2kg/봉,16800,40,과일,https://sitem.ssgcdn.com/46/41/20/item/1000646204146_i1_290.jpg,0,0,#간식과일 #비타민충전 #참외,,,미식생활
국산콩두부300g*2입,3480,50,채소,https://sitem.ssgcdn.com/45/80/53/item/1000040538045_i1_290.jpg,0,0,#단백질보충 #담백한맛 #콩요리,,,노브랜드
국산콩 콩나물 300g,1280,30,채소,https://sitem.ssgcdn.com/94/35/70/item/1000262703594_i1_290.jpg,0,0,#국거리재료 #아삭한식감 #해장국재료,,,노브랜드
도토리묵 430g,5500,40,채소,https://sitem.ssgcdn.com/87/29/44/item/1000641442987_i1_290.jpg,0,0,#다이어트식품 #전통음식 #쫀득한식감,,,조선미가
두부 400g,4900,30,채소,https://sitem.ssgcdn.com/89/29/44/item/1000641442989_i1_290.jpg,0,0,#단백질보충 #담백한맛 #콩요리,,,조선미가
바로 떠먹는 生순두부 400g,4400,60,채소,https://sitem.ssgcdn.com/93/29/44/item/1000641442993_i1_290.jpg,0,0,#단백질보충 #담백한맛 #콩요리,,,조선미가
[이정식님 생산] 햇 수미 감자 5kg 중,14800,10,채소,https://sitem.ssgcdn.com/36/31/16/item/1000010163136_i1_290.jpg,0,0,#국산채소 #전용감자 #포슬포슬,,,다농이네
특등급 국산콩 투컵두부 600g,5480,60,채소,https://sitem.ssgcdn.com/13/78/01/item/1000009017813_i1_290.jpg,0,0,#단백질보충 #담백한맛 #콩요리,,,풀무원
아삭한숙주 380g,980,40,채소,https://sitem.ssgcdn.com/85/18/03/item/1000611031885_i1_290.jpg,0,0,#국거리재료 #아삭한식감 #해장국재료,,,노브랜드
하루채소 새송이,990,50,채소,https://sitem.ssgcdn.com/92/10/14/item/1000018141092_i1_290.jpg,0,0,#버섯향가득 #볶음재료 #쫄깃한식감,,,
촌두부 550g,1950,50,채소,https://sitem.ssgcdn.com/00/95/43/item/1000018439500_i1_290.jpg,0,0,#단백질보충 #담백한맛 #콩요리,,,맑은물에
소가 찌개두부 300g,1600,0,채소,https://sitem.ssgcdn.com/31/23/45/item/0000007452331_i1_290.jpg,0,0,#단백질보충 #담백한맛 #콩요리,,,풀무원
국산콩 전주콩나물 340g+60g,2480,30,채소,https://sitem.ssgcdn.com/73/77/44/item/1000043447773_i1_290.jpg,0,0,#국거리재료 #아삭한식감 #해장국재료,,,청정원
특등급 국산콩 콩나물 340g,2600,10,채소,https://sitem.ssgcdn.com/48/52/61/item/0000006615248_i1_290.jpg,0,0,#국거리재료 #아삭한식감 #해장국재료,,,풀무원
국산콩 순두부 350g,2000,50,채소,https://sitem.ssgcdn.com/44/52/61/item/0000006615244_i1_290.jpg,0,0,#단백질보충 #담백한맛 #콩요리,,,풀무원
요리하기 편리한 하얀숙주 500g,1800,60,채소,https://sitem.ssgcdn.com/63/31/40/item/1000288403163_i1_290.jpg,0,0,#국거리재료 #아삭한식감 #해장국재료,,,맑은물에
행복한콩 큰두부 500g*2,3580,10,채소,https://sitem.ssgcdn.com/10/10/62/item/1000541621010_i1_290.jpg,18,0,#단백질보충 #담백한맛 #콩요리,,,CJ제일제당
강릉초당두부 550g,2890,60,채소,https://sitem.ssgcdn.com/73/16/85/item/1000010851673_i1_290.jpg,12,0,#단백질보충 #담백한맛 #콩요리,,,
미역줄기 (300g*2),3980,40,채소,https://sitem.ssgcdn.com/92/58/35/item/1000033355892_i1_290.jpg,0,0,#건강한식탁 #국산채소 #신선채소,,,
무농약 국산 숙주나물 200g,1480,20,채소,https://sitem.ssgcdn.com/55/37/23/item/1000633233755_i1_290.jpg,0,0,#국거리재료 #아삭한식감 #해장국재료,,,자연주의
국산숙주 260g,2590,60,채소,https://sitem.ssgcdn.com/98/28/70/item/1000050702898_i1_290.jpg,15,0,#국거리재료 #아삭한식감 #해장국재료,,,풀무원
부침찌개겸용두부 320g*2,2580,60,채소,https://sitem.ssgcdn.com/89/96/98/item/1000598989689_i1_290.jpg,0,0,#단백질보충 #담백한맛 #콩요리,,,청정원
무농약 국산 콩나물 250g,1280,40,채소,https://sitem.ssgcdn.com/67/37/23/item/1000633233767_i1_290.jpg,0,0,#국거리재료 #아삭한식감 #해장국재료,,,자연주의
국산특등급 네컵 연두부 360g,2790,40,채소,https://sitem.ssgcdn.com/37/95/04/item/1000015049537_i1_290.jpg,30,0,#단백질보충 #담백한맛 #콩요리,,,풀무원
국산콩 수제두부 340g,4750,0,채소,https://sitem.ssgcdn.com/50/41/11/item/1000010114150_i1_290.jpg,0,0,#단백질보충 #담백한맛 #콩요리,,,풀무원
행복한콩 국산두부 부침 380g,5280,50,채소,https://sitem.ssgcdn.com/99/73/51/item/1000061517399_i1_290.jpg,0,0,#단백질보충 #담백한맛 #콩요리,,,CJ제일제당
행복한콩 깨끗한콩나물 380g,1880,20,채소,https://sitem.ssgcdn.com/98/78/16/item/1000021167898_i1_290.jpg,0,0,#국거리재료 #아삭한식감 #해장국재료,,,CJ제일제당
무안 깐쪽파 (200g),4980,10,채소,https://sitem.ssgcdn.com/41/80/28/item/0000008288041_i1_290.jpg,0,0,#국물재료 #만능채소 #집밥재료,,,
미니 파프리카 (200g/봉),4980,10,채소,https://sitem.ssgcdn.com/63/84/01/item/1000000018463_i1_290.jpg,0,0,#건강한식탁 #국산채소 #신선채소,,,
아삭숙주 350g,1890,60,채소,https://sitem.ssgcdn.com/05/65/51/item/1000025516505_i1_290.jpg,0,0,#국거리재료 #아삭한식감 #해장국재료,,,풀무원
고소한 유기농 부침두부 290g,3580,60,채소,https://sitem.ssgcdn.com/94/69/70/item/1000060706994_i1_290.jpg,0,0,#단백질보충 #담백한맛 #콩요리,,,풀무원
한입 밤고구마 (1kg),4980,60,채소,https://sitem.ssgcdn.com/16/90/23/item/1000110239016_i1_290.jpg,0,0,#달콤한채소 #식이섬유풍부 #영양간식,,,
행복한콩 국산두부 찌개 380g,5280,10,채소,https://sitem.ssgcdn.com/98/73/51/item/1000061517398_i1_290.jpg,0,0,#단백질보충 #담백한맛 #콩요리,,,CJ제일제당
냉동 다진마늘 (160g),3980,20,채소,https://sitem.ssgcdn.com/28/66/21/item/1000584216628_i1_290.jpg,0,0,#건강한식탁 #국산채소 #신선채소,,,노브랜드
클래식 샐러드 (450g),4980,30,채소,https://sitem.ssgcdn.com/47/37/56/item/1000062563747_i1_290.jpg,0,0,#건강한식탁 #국산채소 #신선채소,,,
소가 크고단단한두부 500g,2500,10,채소,https://sitem.ssgcdn.com/44/65/46/item/1000035466544_i1_290.jpg,30,0,#단백질보충 #담백한맛 #콩요리,,,풀무원
프레스코 샐러드 330g,4480,10,채소,https://sitem.ssgcdn.com/31/37/56/item/1000062563731_i1_290.jpg,0,0,#건강한식탁 #국산채소 #신선채소,,,
고소한 유기농 찌개두부 290g,3580,30,채소,https://sitem.ssgcdn.com/56/87/13/item/1000100138756_i1_290.jpg,30,0,#단백질보충 #담백한맛 #콩요리,,,풀무원
부추컷팅 (110g/팩),2980,40,채소,https://sitem.ssgcdn.com/07/96/95/item/1000018959607_i1_290.jpg,0,0,#건강한식탁 #국산채소 #신선채소,,,
소가 고소하고 탱글한 순두부 350g,2480,30,채소,https://sitem.ssgcdn.com/56/07/93/item/1000564930756_i1_290.jpg,0,0,#단백질보충 #담백한맛 #콩요리,,,풀무원
아삭통통숙주 380g,1880,60,채소,https://sitem.ssgcdn.com/94/64/20/item/1000059206494_i1_290.jpg,0,0,#국거리재료 #아삭한식감 #해장국재료,,,CJ제일제당
자연촌 국산콩 맛있는두부 300g,3980,10,채소,https://sitem.ssgcdn.com/25/90/48/item/1000697489025_i1_290.jpg,0,0,#단백질보충 #담백한맛 #콩요리,,,
행복한콩 국산두부 부침 180g,2480,50,채소,https://sitem.ssgcdn.com/51/05/82/item/0000006820551_i1_290.jpg,18,0,#단백질보충 #담백한맛 #콩요리,,,CJ제일제당
리얼밀 정성이 가득한 고소한두부 1kg,2980,10,채소,https://sitem.ssgcdn.com/76/94/81/item/1000016819476_i1_290.jpg,0,0,#단백질보충 #담백한맛 #콩요리,,,
미니 새송이 350g,2980,30,채소,https://sitem.ssgcdn.com/21/23/74/item/1000005742321_i1_290.jpg,0,0,#버섯향가득 #볶음재료 #쫄깃한식감,,,
카이피라 (200g),4480,40,채소,https://sitem.ssgcdn.com/21/69/04/item/1000022046921_i1_290.jpg,0,0,#건강한식탁 #국산채소 #신선채소,,,
행복한콩 국산두부 찌개 180g,2480,40,채소,https://sitem.ssgcdn.com/52/05/82/item/0000006820552_i1_290.jpg,0,0,#단백질보충 #담백한맛 #콩요리,,,CJ제일제당
제주 국산콩나물250g,1980,40,채소,https://sitem.ssgcdn.com/62/43/97/item/1000551974362_i1_290.jpg,0,0,#국거리재료 #아삭한식감 #해장국재료,,,CJ제일제당
국산콩 촌두부 550g,3700,20,채소,https://sitem.ssgcdn.com/99/94/43/item/1000018439499_i1_290.jpg,0,0,#단백질보충 #담백한맛 #콩요리,,,맑은물에
파주 장단콩 순두부 350g,1980,60,채소,https://sitem.ssgcdn.com/93/85/35/item/1000021358593_i1_290.jpg,0,0,#단백질보충 #담백한맛 #콩요리,,,피코크
제주콩 두부 160g,2180,20,채소,https://sitem.ssgcdn.com/92/85/35/item/1000021358592_i1_290.jpg,0,0,#단백질보충 #담백한맛 #콩요리,,,피코크
찌개두부 300g,1480,0,채소,https://sitem.ssgcdn.com/34/85/58/item/0000007588534_i1_290.jpg,0,0,#단백질보충 #담백한맛 #콩요리,,,청정원
한끼연두부 오리엔탈유자 2입 236g,2780,30,채소,https://sitem.ssgcdn.com/56/60/58/item/1000032586056_i1_290.jpg,0,0,#단백질보충 #담백한맛 #콩요리,,,풀무원
참좋은 국산 콩나물 500g,2600,20,채소,https://sitem.ssgcdn.com/92/89/38/item/1000533388992_i1_290.jpg,9,0,#국거리재료 #아삭한식감 #해장국재료,,,맑은물에
쌈다시마 (300g*2),3980,20,채소,https://sitem.ssgcdn.com/34/24/35/item/1000033352434_i1_290.jpg,0,0,#건강한식탁 #국산채소 #신선채소,,,
무안 흙쪽파 (봉),5480,40,채소,https://sitem.ssgcdn.com/07/47/24/item/1000609244707_i1_290.jpg,0,0,#국물재료 #만능채소 #집밥재료,,,
GAP 신선 콩나물 450g,1300,30,채소,https://sitem.ssgcdn.com/16/34/98/item/1000480983416_i1_290.jpg,12,0,#국거리재료 #아삭한식감 #해장국재료,,,맑은물에
파머스픽 흙대파 (봉),2490,50,채소,https://sitem.ssgcdn.com/16/79/70/item/0000009707916_i1_290.jpg,0,0,#국물재료 #만능채소 #집밥재료,,,
백오이 (5입/봉),5980,40,채소,https://sitem.ssgcdn.com/40/28/59/item/0000009592840_i1_290.jpg,0,0,#볶음용 #아삭한식감 #여름채소,,,
유기농 숨쉬는콩나물 460g,2380,20,채소,https://sitem.ssgcdn.com/55/77/46/item/1000004467755_i1_290.jpg,3,0,#국거리재료 #아삭한식감 #해장국재료,,,청정원
원데이 샐러드 (210g),3980,40,채소,https://sitem.ssgcdn.com/36/37/56/item/1000062563736_i1_290.jpg,0,0,#건강한식탁 #국산채소 #신선채소,,,
[냉동] 대파 (500g),4980,20,채소,https://sitem.ssgcdn.com/85/99/95/item/1000542959985_i1_290.jpg,0,0,#국물재료 #만능채소 #집밥재료,,,
The 단호박&발사믹 샐러드 235g,4980,20,채소,https://sitem.ssgcdn.com/80/80/72/item/1000690728080_i1_290.jpg,21,0,#건강한식탁 #국산채소 #신선채소,,,
[냉동] 볶음밥용 채소 (500g),5980,20,채소,https://sitem.ssgcdn.com/67/99/95/item/1000542959967_i1_290.jpg,6,0,#건강한식탁 #국산채소 #신선채소,,,
촌두부 800g,2400,0,채소,https://sitem.ssgcdn.com/40/34/98/item/1000480983440_i1_290.jpg,0,0,#단백질보충 #담백한맛 #콩요리,,,맑은물에
고소한 손두부 300g,2380,10,채소,https://sitem.ssgcdn.com/49/92/81/item/1000018819249_i1_290.jpg,0,0,#단백질보충 #담백한맛 #콩요리,,,청정원
딜,1980,10,채소,https://sitem.ssgcdn.com/45/83/98/item/1000011988345_i1_290.jpg,0,0,#건강한식탁 #국산채소 #신선채소,,,
양파 (1.8kg),3980,0,채소,https://sitem.ssgcdn.com/29/83/85/item/1000007858329_i1_290.jpg,30,0,#국물재료 #만능채소 #집밥재료,,,
국산콩 두부 두모 300g*2,5300,50,채소,https://sitem.ssgcdn.com/36/84/03/item/1000011038436_i1_290.jpg,0,0,#단백질보충 #담백한맛 #콩요리,,,청정원
국산콩 투컵 뜸두부 부침용 340g*2,3980,0,채소,https://sitem.ssgcdn.com/72/19/42/item/1000005421972_i1_290.jpg,12,0,#단백질보충 #담백한맛 #콩요리,,,자연촌
